Wall_Area,Roof_Area,Window_Area,Outdoor_Temperature,Humidity
343.221809942975,186.092120760617,29.0539692879386,20.151711157122,53.9108616196196
321.969585063227,186.398425884458,37.9142634626678,0.418075486123527,52.7495353600383
232.612046942878,249.743920388546,49.6575771946805,15.404066209757,65.982035365388
200.960176588804,212.481501387843,52.7687190584613,15.8393225765631,38.9636352896355
372.713675348149,209.516546455739,58.0029794934003,20.2281297274419,35.7808782125091
326.163833026588,191.244879117564,53.5178011068136,16.8172934048813,54.6140408538005
278.108997762778,218.610748950305,42.3842661174344,14.9451300833273,45.5851339917672
347.504420876279,199.270216268032,58.1451982248787,17.4168837368893,44.5906981088166
290.640807498708,206.965431086008,22.6032283281044,15.2017084466578,66.2122392893318
318.821276557781,178.411868343446,47.7739431905168,20.1948627876932,57.0638055147448
393.377899507498,219.203945782928,32.3146154932297,13.5840706211923,79.1161639506903
255.610712618494,183.714155719498,58.689634868968,7.05105763958236,55.7485236173536
308.333674768626,179.36487166914,47.5798017012978,17.1583183466644,48.9816115618697
347.223974349521,191.589335144465,45.561639068448,16.5717035165774,35.4535128949915
374.025739571721,195.212796855612,63.0142807166476,25.3094933646351,39.5260019486254
419.157238743197,186.772321031222,46.1535457685748,15.5754971330573,57.363344350343
307.202178558044,227.305367242778,35.5346530043661,18.1410262720113,69.9342859063221
259.342685897777,182.110578846485,45.6081047819785,13.7175979143567,46.2172853801071
256.938715747265,166.195225737298,36.677883454055,13.6058396463612,47.802160641062
254.358888727792,189.059193668249,60.7819730371424,15.1816273776688,65.1464185952556
249.989232630522,194.280395192558,53.5475769311322,12.9677508070561,44.8218322530413
388.202617298383,188.924544861727,44.0134606307701,13.1021774526715,51.1259283657183
408.161797464035,243.997361467225,40.6984349747568,18.1952435665957,50.259791461295
258.678073067049,179.316524463502,47.3240525376465,21.9304566967076,58.7509250520627
336.454528108877,211.971390369204,29.8359337220024,25.5514991892378,51.7709309483771
366.319294834352,173.272547510134,41.1102864190455,16.9869680503962,41.085051097968
308.871307112688,141.911605824605,44.9718329935746,7.41211187263204,70.273654332525
274.517390912417,190.729610928586,58.7583276158733,9.31464784155527,50.9245470826951
304.37756206926,210.198949514038,32.1843714429441,15.1953228908382,55.4758417309052
376.638960717923,182.080517931039,44.3068794652982,23.3553092823017,54.6353976522824
247.572351746645,180.876889233433,46.0477101734565,12.1409676723163,64.5263303598265
396.147101324019,220.813194580704,38.2084206936231,12.4430520535001,42.5121361457753
266.826085681895,184.364320630967,62.978457906511,7.46712177171317,52.4647394269483
356.331796105325,144.707913495301,26.3582618285882,12.6632435871416,52.30256316467
227.281716270062,201.89785982601,50.9395322938557,17.7135422181946,61.3202841727495
262.891748979678,214.444444213204,51.2372191423351,12.4852972305466,44.0051088099191
331.261572551359,201.158916555206,44.456903734287,14.9183656997332,62.1247272839339
355.850814404793,204.701115658171,24.408153336559,17.6770419697001,41.3825646794045
345.041324347709,230.605181351474,60.2943882878277,20.386898802012,47.5392912294154
284.884862471233,220.307241050907,50.7826017516166,16.3431455750863,37.0901421875997
359.401489617615,191.967993893181,50.0862789891758,21.9125432298021,54.4797027337663
338.874517791595,232.388557761105,40.3538798626627,8.16429508244618,57.7432510261607
317.81831985872,195.92150897965,76.9622405256358,13.5099494815183,56.1064255118153
295.077373778728,180.431192001949,43.2197421843555,13.527874454848,43.8249494383545
397.538769761589,191.066273617948,51.9429293804577,6.01144740835753,48.3324572371812
319.800335633082,179.479673067884,47.9710315923333,13.4892408886676,45.02800342349
412.044659960073,219.657911921678,53.5629281747229,9.2426717726161,50.7711393801254
397.181059282465,186.178406378343,44.1873152313968,10.4958110750005,54.3017767023213
240.968390793879,190.420147485647,52.7909576439245,20.1034391613665,44.0957021571171
301.591527913718,164.4835807942,50.6485610634358,20.7958010529787,40.8702847345068
282.300304437326,149.056825417032,30.481958985184,14.9153538344411,54.7879662070219
277.223374824133,193.792889715081,48.6894598845859,4.91936823036671,45.3004288030438
219.897117219663,150.298546930341,45.2936234184521,5.13900671347653,52.2019931204405
289.362985989302,156.007270165925,48.8961070097311,21.4842149512117,54.4292589563881
241.742507960832,196.683780283026,57.7140594867685,11.2116848270569,52.5916227772334
282.604392533692,165.314527045343,40.2889542955552,10.3654543141816,52.9606642373206
292.432139585115,177.859072723829,50.5892558918163,19.9836973201339,47.9950463833611
393.377948021328,195.988953209947,58.9526027288993,14.514751590493,48.8494764252337
361.122253519121,185.569186446176,46.500566354109,12.2010034307456,52.6127101444483
223.187815686139,246.091311627374,45.756823790221,12.3311174932011,59.3656551838556
259.829516791308,219.299433951888,41.9437349246063,19.2257316368255,51.7423035066381
231.252435329099,211.618414261852,43.401082702705,11.0066957374372,61.6548211432136
352.722586346557,239.05538688695,52.2050765575717,21.860226054579,42.6383757717277
294.839057410322,208.397737971297,48.1494632899066,12.2509902095822,43.4974116825279
306.083750824641,186.007427097922,47.6653333845631,17.9834388936146,61.5007141946751
281.862941700643,218.311381373216,49.4939645903833,11.6559708245799,24.2729083987316
315.936382647151,170.206291672113,31.7025958899547,11.6056633498101,50.3559888288614
326.962459564591,164.331651343888,54.0149905509029,18.2689294094734,47.0155569287701
289.74208681171,211.374552066652,51.4206180518724,12.121160490651,57.3876112555745
356.970034227165,258.677369247521,47.2432946543944,11.3250396038938,72.6935955805211
334.079725914081,214.815103288429,46.3614119002921,20.0560847874491,43.5260272398508
268.207696081056,120.224832860098,37.2031082679576,17.9538708135452,54.2673983799813
222.761445161119,188.154514578997,56.1688655439328,8.55457732605036,47.8204958990299
188.829842388779,169.324794690932,57.849575212405,19.4652700498721,53.8390294869781
213.685869883416,198.422981111914,51.8133842921782,15.7896599037496,45.6617575862618
298.590888583067,220.746162532106,53.3890412521594,11.1546900027085,52.9938707107337
262.627259427962,159.598474826073,34.3223227569155,5.53609321342589,54.8010578598032
255.226671940316,215.631946293583,39.4537153601499,21.5195372690354,42.8810568749563
338.589527560683,225.73771772877,45.2996711729913,9.94814933069232,47.2099619180938
268.283895315952,152.511848079948,51.9930019689646,19.4175587876506,56.0578169178625
219.305107622102,175.599072223874,42.1737084417248,16.621358192065,59.3929876237089
246.462368924473,220.694544936044,49.5429603933976,20.6975811931149,68.4867082631567
332.680929772018,189.620546729018,55.8222459139792,16.7677005330334,66.5774691192287
315.123594886989,158.499081338148,27.9855871449944,25.6306865474348,55.1222420298795
275.098377465385,220.95371447322,70.1125668146314,20.3794228146027,27.050582645036
298.035859088625,189.397047537284,47.8045897166879,6.07947510360488,53.8237704139564
320.373091812056,228.297821749085,58.6405230049765,19.5866393634124,31.9473132112333
360.118992439221,137.900449249594,50.0529264629936,16.4803035129717,59.3131904221065
246.003424581829,185.660779878785,50.2033418170524,17.8308138859137,61.8053116796739
241.59532511294,151.505774340469,39.1596337932807,20.0856708636436,56.9904560217789
320.007860418361,192.818624672722,38.8410301403961,14.2838838296125,53.6907590270626
274.459743121556,204.258594899623,54.6313032931861,20.6254293946692,71.5536278890985
276.920769759265,210.489633709795,43.6809624199483,21.0142585597865,45.8127565189357
261.504196277734,222.415650026139,27.6039594133826,17.7704728004352,49.2990598645545
385.667136082468,156.866255785953,50.963213559212,7.44589253660821,46.5329784302133
348.469835407901,179.594653880094,47.6578419865546,17.9533522955603,52.8142217464977
320.099468172235,211.101676635426,49.2214524405915,10.8312635319742,53.2968604186283
347.362598388687,198.734856461283,54.9869027490983,19.1518688082012,47.8009014365146
291.003758209382,236.334358690481,55.5313206420758,15.8733297777207,61.7768212961035
320.117082058877,180.427742528389,67.3887267745451,10.3672913686189,66.0430270237801
245.02996047079,175.610210343378,40.869207819582,14.7745779557612,41.7780963496002
366.82639747182,225.576558183837,48.2141090791267,13.8601937794946,48.8101444570469
172.350509208296,171.321649985217,59.2950511147953,18.3769068148903,66.8528461415403
263.021850180434,249.444047966227,46.0761100185036,14.5675808966537,50.2959305958703
306.449145537871,116.8222173072,44.605453666255,17.9033501977215,60.5623998102076
279.319050962013,159.972245857917,33.673654737655,14.6939460789698,23.8540314333581
322.193161637271,171.666612322452,67.3272118691913,18.8039129989808,57.3437178208879
310.413748903843,269.117500930518,61.0028433822037,13.6683755752665,39.406285336217
300.873957951253,226.405367362423,61.3307987955972,23.2033166693664,51.7219630140284
236.475750075713,196.455078646143,60.963468456658,14.3125959153871,54.9353061635228
